Cancelled,CRSElapsedTime,Distance,Quarter,DayofMonth,OriginAirportID,OriginWac,DestAirportID,DestWac,DistanceGroup,CRSDepTime_sin,CRSDepTime_cos,CRSArrTime_sin,CRSArrTime_cos,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,Airline_Alaska Airlines Inc.,Airline_Allegiant Air,Airline_American Airlines Inc.,Airline_Capital Cargo International,Airline_Comair Inc.,"Airline_Commutair Aka Champlain Enterprises, Inc.",Airline_Delta Air Lines Inc.,Airline_Endeavor Air Inc.,Airline_Envoy Air,Airline_Frontier Airlines Inc.,"Airline_GoJet Airlines, LLC d/b/a United Express",Airline_Horizon Air,Airline_JetBlue Airways,Airline_Mesa Airlines Inc.,Airline_Other,Airline_Republic Airlines,Airline_SkyWest Airlines Inc.,Airline_Southwest Airlines Co.,Airline_Spirit Air Lines,Airline_United Air Lines Inc.,OriginStateName_Arizona,OriginStateName_California,OriginStateName_Colorado,OriginStateName_Florida,OriginStateName_Georgia,OriginStateName_Illinois,OriginStateName_Kentucky,OriginStateName_Maryland,OriginStateName_Massachusetts,OriginStateName_Michigan,OriginStateName_Minnesota,OriginStateName_Missouri,OriginStateName_Nevada,OriginStateName_New Jersey,OriginStateName_New York,OriginStateName_North Carolina,OriginStateName_Ohio,OriginStateName_Other,OriginStateName_Pennsylvania,OriginStateName_South Carolina,OriginStateName_Tennessee,OriginStateName_Texas,OriginStateName_Utah,OriginStateName_Virginia,OriginStateName_Washington,DestStateName_Arizona,DestStateName_California,DestStateName_Colorado,DestStateName_Florida,DestStateName_Georgia,DestStateName_Hawaii,DestStateName_Illinois,DestStateName_Kentucky,DestStateName_Louisiana,DestStateName_Maryland,DestStateName_Massachusetts,DestStateName_Michigan,DestStateName_Minnesota,DestStateName_Missouri,DestStateName_Nevada,DestStateName_New Jersey,DestStateName_New York,DestStateName_North Carolina,DestStateName_Ohio,DestStateName_Oregon,DestStateName_Other,DestStateName_Pennsylvania,DestStateName_Tennessee,DestStateName_Texas,DestStateName_Utah,DestStateName_Virginia,DestStateName_Washington
1,89.0,304.0,1,8,14679,91,14107,81,2,0.8668786614734476,0.008900252634025163,0.25685517452260564,0.3308693936411419,0.21816851753197009,1.6234898018587334,1.5,1.8660254037844388,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,220.0,1184.0,1,4,11278,38,11259,74,5,0.02465767949148745,0.7793025649784984,0.0812087898511018,1.3947438563842676,0.02507208781817638,0.7774790660436854,1.8660254037844386,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,139.0,526.0,2,14,11057,36,13422,51,3,1.6977904598416804,0.2836980565753461,1.4446351791849277,0.10428823976058732,1.9749279121818235,0.7774790660436857,1.0000000000000002,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,45.0,100.0,3,1,12173,2,13830,2,1,0.6785605346968384,0.05306987050489431,0.4775014352840512,0.1473598356459077,0.02507208781817638,0.7774790660436854,0.5000000000000002,0.13397459621556118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,115.0,653.0,1,5,10599,51,11278,38,3,0.003958934589230356,1.088894296866441,0.3485634414032399,1.7587031106589783,1.4338837391175583,0.09903113209758097,1.5,1.8660254037844388,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,155.0,919.0,2,3,13303,33,11278,38,4,0.009976342283442241,1.1409012319375818,0.3485634414032399,1.7587031106589783,0.02507208781817638,0.7774790660436854,1.0000000000000002,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,87.0,184.0,3,1,10721,13,12953,22,1,0.0,0.9999999999999998,0.05476589620313166,1.3263931509994213,0.02507208781817638,0.7774790660436854,0.5000000000000002,0.13397459621556118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,131.0,650.0,2,30,11057,36,13303,33,3,1.1590196880233645,0.01272458816146349,0.6173165676349099,0.07612046748871337,1.78183148246803,1.6234898018587336,1.5,0.1339745962155613,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,174.0,954.0,2,6,12892,91,14747,93,4,1.824126188622016,0.4335937630751674,1.1976573403791264,0.019728825378278247,0.02507208781817638,0.7774790660436854,1.5,0.1339745962155613,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,180.0,1143.0,2,4,14683,74,13303,33,5,0.0,0.9999999999999998,0.5000000000000003,1.8660254037844388,0.21816851753197009,1.6234898018587334,1.0000000000000002,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,116.0,577.0,1,16,13930,41,11996,37,3,0.008555138626189618,0.8694738077799484,0.2003153415129093,1.600420225325884,0.9999999999999998,2.0,1.5,1.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,154.0,748.0,1,17,11618,21,10693,54,3,1.1822355254921477,0.016745092436045494,0.7310801793847345,0.036837433202341785,1.78183148246803,1.6234898018587336,1.5,1.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,98.0,539.0,1,4,10299,1,13873,1,3,1.6190939493098342,0.21468306911925528,1.2002230040208446,0.02024964982865718,0.02507208781817638,0.7774790660436854,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,65.0,151.0,2,16,12264,38,11027,39,1,0.008555138626189618,0.8694738077799484,0.010348613180329758,1.143492621991179,0.21816851753197009,1.6234898018587334,1.8660254037844388,0.5000000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,104.0,453.0,1,23,10397,34,12992,71,2,1.4516562969785658,0.10780798624981547,1.2461532930289931,0.030769090293245704,1.4338837391175583,0.09903113209758097,1.8660254037844386,1.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,86.0,416.0,2,26,13930,41,13871,65,2,1.8181497174250234,0.42499474795672143,1.5000000000000004,0.13397459621556151,0.9999999999999998,2.0,1.0000000000000002,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,114.0,488.0,1,4,11433,43,11618,21,2,1.999914327574007,0.9869104044286555,1.9146071597986136,0.595656404471255,0.02507208781817638,0.7774790660436854,1.8660254037844386,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,184.0,1089.0,3,22,12478,22,13303,33,5,1.958819734868193,0.7159846552960776,1.4679298142605735,0.11623436991130653,0.02507208781817638,0.7774790660436854,0.5000000000000002,0.13397459621556118,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,70.0,160.0,1,11,11618,21,14307,15,1,0.5000000000000003,1.8660254037844388,0.7665546361440948,1.9723699203976768,1.9749279121818235,0.7774790660436857,1.5,1.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,146.0,940.0,2,3,11057,36,13851,73,4,0.05735850890782157,1.3338068592337708,0.21630654267416016,1.6211477802783103,0.02507208781817638,0.7774790660436854,1.0000000000000002,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,98.0,391.0,1,17,11097,88,11292,82,2,1.958819734868193,0.7159846552960776,1.7965299180241963,0.39540088513762517,0.5661162608824419,0.09903113209758085,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,153.0,872.0,2,21,15016,64,11618,21,4,0.19562436472991585,0.4058789370979611,0.05735850890782157,1.3338068592337708,1.9749279121818235,0.7774790660436857,1.0000000000000002,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,169.0,1149.0,1,1,14107,81,11423,61,5,0.15427217829602646,1.5336145159156112,1.0104717841162458,1.9999451693655121,0.21816851753197009,1.6234898018587334,1.5,1.8660254037844388,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,131.0,645.0,2,20,12339,42,11618,21,3,0.11379642076878549,0.5367039648801379,0.0024972035837298456,1.0706269859311666,0.02507208781817638,0.7774790660436854,1.5,0.1339745962155613,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,180.0,1005.0,2,4,13204,33,13930,41,5,0.021311440411312166,0.7946498031892364,0.04975574659761395,1.3115057926840878,1.78183148246803,1.6234898018587336,1.8660254037844388,0.5000000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,162.0,833.0,1,30,12953,22,12451,33,4,1.9510565162951536,0.6909830056250527,1.4954586684324078,0.1313684855618089,0.9999999999999998,2.0,1.5,1.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,88.0,258.0,3,5,13930,41,15016,64,2,0.06641957350279792,1.3583679495452996,0.30785682612959275,1.7217602280983617,1.9749279121818235,0.7774790660436857,0.5000000000000002,0.13397459621556118,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,240.0,1608.0,2,27,11618,21,14843,3,7,0.011113501255495373,0.8513275661030772,0.3768026460305489,1.7820646124237274,0.02507208781817638,0.7774790660436854,1.5,0.1339745962155613,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,68.0,292.0,1,11,11624,33,14761,33,2,0.211452280522598,0.3850264281231359,0.07119044712807565,0.6294425624901641,0.02507208781817638,0.7774790660436854,2.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,81.0,264.0,1,4,13930,41,11193,52,2,0.13660444939322824,1.5045276238150191,0.5530213793288783,1.8945446398380248,0.02507208781817638,0.7774790660436854,1.8660254037844386,1.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,85.0,177.0,1,3,12339,42,13930,41,1,0.43359376307516706,0.1758738113779844,0.38090605069016625,0.21468306911925483,0.5661162608824419,0.09903113209758085,1.8660254037844386,1.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,180.0,1005.0,3,23,13204,33,13930,41,5,1.6087614290087204,0.20664665970876472,1.130526192220052,0.008555138626189618,0.21816851753197009,1.6234898018587334,0.5000000000000002,0.13397459621556118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,106.0,479.0,1,14,11066,44,12953,22,2,2.0,1.0,1.92783625389892,0.6270122174241912,1.78183148246803,1.6234898018587336,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,218.0,1504.0,1,3,10423,74,11618,21,7,0.07119044712807554,1.3705574375098355,1.0601774794692935,1.9981876932544915,0.5661162608824419,0.09903113209758085,1.8660254037844386,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,130.0,917.0,1,24,11259,74,15304,33,4,0.7411809548974797,0.03407417371093158,0.12118288733803473,0.5228412397403913,0.5661162608824419,0.09903113209758085,1.8660254037844386,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,89.0,315.0,1,8,11042,44,13930,41,2,1.6977904598416804,0.2836980565753461,1.641449631569158,0.23283484818470057,1.9749279121818235,0.7774790660436857,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,114.0,594.0,3,24,13930,41,13230,23,3,1.9542403285162768,0.7009592077439134,1.4771587602596086,0.12118288733803473,0.9999999999999998,2.0,0.5000000000000002,0.13397459621556118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,101.0,520.0,1,6,12945,52,14100,23,3,0.8694738077799482,0.008555138626189618,0.4314381492657364,0.17735948197913998,0.5661162608824419,0.09903113209758085,1.5,1.8660254037844388,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,145.0,911.0,1,2,11109,82,13930,41,4,1.1822355254921477,0.016745092436045494,0.38090605069016625,0.21468306911925483,1.4338837391175583,0.09903113209758097,1.8660254037844386,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,90.0,280.0,1,30,10721,13,14100,23,2,0.8824626025421627,0.006931543045073707,0.4663854840843885,0.15427217829602669,0.9999999999999998,2.0,1.5,1.8660254037844388,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,165.0,1216.0,1,7,12889,85,11423,61,5,1.6593458151000688,0.24816019252102273,0.4775014352840512,0.1473598356459077,1.78183148246803,1.6234898018587336,2.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,131.0,813.0,2,21,10423,74,10397,34,4,1.2486898871648549,0.031416838871368924,0.4663854840843885,0.15427217829602669,0.21816851753197009,1.6234898018587334,1.5,0.1339745962155613,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,130.0,764.0,2,25,10693,54,12953,22,4,1.669130606358858,0.25685517452260564,0.9215409042721552,0.003082666266872036,1.78183148246803,1.6234898018587336,1.8660254037844388,0.5000000000000002,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,140.0,763.0,1,5,12889,85,14057,92,4,0.030769090293245593,0.7538467069710071,0.05306987050489431,1.3214394653031616,1.4338837391175583,0.09903113209758097,1.5,1.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,128.0,544.0,1,13,12953,22,11057,36,3,1.9146071597986136,0.595656404471255,1.4840461860617835,0.12495754973884765,0.9999999999999998,2.0,2.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,86.0,284.0,1,3,11898,66,13487,63,2,1.9832549075639547,1.1822355254921475,1.9892723329629884,0.8539169714375887,1.78183148246803,1.6234898018587336,1.5,1.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,178.0,1096.0,2,22,13303,33,12953,22,5,0.03407417371093191,0.7411809548974785,0.08433740666043887,1.40194777665596,1.4338837391175583,0.09903113209758097,1.0000000000000002,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,74.0,213.0,1,1,13930,41,11203,45,1,0.5000000000000002,0.13397459621556118,0.26745710121262134,0.3192791310410821,0.21816851753197009,1.6234898018587334,1.5,1.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,259.0,1674.0,1,3,14843,3,10721,13,7,0.6538829429225074,0.06180866407751573,0.07216374610108012,0.6270122174241908,1.78183148246803,1.6234898018587336,1.5,1.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,107.0,315.0,1,26,11042,44,13930,41,2,1.7853169308807448,0.3809060506901659,1.625242656335705,0.2195695926616702,0.21816851753197009,1.6234898018587334,1.8660254037844386,1.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,162.0,977.0,1,8,10423,74,13930,41,4,0.4775014352840512,0.1473598356459077,0.07412941519000527,0.6221592131815328,1.9749279121818235,0.7774790660436857,1.8660254037844386,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,193.0,1316.0,1,3,14689,91,11298,74,6,1.9832549075639547,1.1822355254921475,1.3995492028781202,0.08328824896838005,0.5661162608824419,0.09903113209758085,1.8660254037844386,1.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,102.0,416.0,2,10,14492,36,11618,21,2,0.034755069786229775,1.261346943155289,0.19562436472991562,1.5941210629020386,0.9999999999999998,2.0,1.8660254037844388,0.5000000000000002,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,147.0,985.0,1,24,11298,74,13204,33,4,1.1693495038490247,0.01444394094192225,0.28920052612700786,0.2966052971894958,0.5661162608824419,0.09903113209758085,1.8660254037844386,1.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
